"Sat Mar 10 17:19:48 +0000 2018","1520682588.0","1.0","0","0","2030","1055","8678","28176","0"
"Sat Mar 10 17:19:48 +0000 2018","1520682588.0","0.0","0","0","202","487","1640","801","18"
"Sat Mar 10 17:19:48 +0000 2018","1520682588.0","0.0","0","0","9660","522","14073","25441","13"
"Sat Mar 10 17:19:50 +0000 2018","1520682590.0","0.1","0","0","73","218","12","58","2388"
"Sat Mar 10 17:19:50 +0000 2018","1520682590.0","0.0","0","0","2878","645","0","63178","0"
"Sat Mar 10 17:19:51 +0000 2018","1520682591.0","-0.16666666666666666","0","0","5878","6341","1092","1360","93"
"Sat Mar 10 17:19:51 +0000 2018","1520682591.0","-0.171875","0","0","2219","3467","21376","22589","7"
"Sat Mar 10 17:19:52 +0000 2018","1520682592.0","0.7333333333333334","0","0","111","73","641","447","2"
"Sat Mar 10 17:19:53 +0000 2018","1520682593.0","0.5","0","0","82","168","1116","683","3"
"Sat Mar 10 17:19:53 +0000 2018","1520682593.0","-0.8749999999999998","0","0","1314","2220","5949","14768","0"
"Sat Mar 10 17:19:54 +0000 2018","1520682594.0","0.0","0","0","351","458","24","1007","46"
"Sat Mar 10 17:19:54 +0000 2018","1520682594.0","0.0","0","0","165","122","191","967","0"
"Sat Mar 10 17:19:55 +0000 2018","1520682595.0","-0.006397306397306411","0","0","73","218","12","58","2339"
"Sat Mar 10 17:19:55 +0000 2018","1520682595.0","0.04999999999999999","0","0","28289","2633","131","188","2"
"Sat Mar 10 17:19:56 +0000 2018","1520682596.0","0.0","0","0","799","1851","1050","2522","0"
"Sat Mar 10 17:19:57 +0000 2018","1520682597.0","0.0","0","0","6384","6989","10725","19500","510"
"Sat Mar 10 17:19:59 +0000 2018","1520682599.0","0.26249999999999996","0","0","1","18","0","22","0"
"Sat Mar 10 17:20:00 +0000 2018","1520682600.0","0.0","0","0","73","218","12","58","2367"
"Sat Mar 10 17:20:01 +0000 2018","1520682601.0","0.0","0","0","1158","795","70650","128590","1"
"Sat Mar 10 17:20:01 +0000 2018","1520682601.0","0.0","0","0","6384","6989","10725","19500","524"
"Sat Mar 10 17:20:01 +0000 2018","1520682601.0","-0.16666666666666666","0","0","9660","522","14073","25441","0"
"Sat Mar 10 17:20:02 +0000 2018","1520682602.0","0.0","0","0","14","0","0","1976","0"
"Sat Mar 10 17:20:02 +0000 2018","1520682602.0","0.35714285714285715","0","0","2193","1250","11","20612","1"
"Sat Mar 10 17:20:03 +0000 2018","1520682603.0","0.0","0","0","4976","4722","753","1113","0"
"Sat Mar 10 17:20:03 +0000 2018","1520682603.0","0.0","0","0","22","0","0","2500","0"
"Sat Mar 10 17:20:03 +0000 2018","1520682603.0","-0.08333333333333333","0","0","264","1897","1666","980","247"
"Sat Mar 10 17:20:03 +0000 2018","1520682603.0","0.19999999999999998","0","0","407","839","3300","5581","15"
"Sat Mar 10 17:20:04 +0000 2018","1520682604.0","0.0","0","0","6384","6989","10725","19500","514"
"Sat Mar 10 17:20:04 +0000 2018","1520682604.0","0.0","0","0","3706","4094","0","2046","0"
"Sat Mar 10 17:20:05 +0000 2018","1520682605.0","0.0","0","0","319","1117","181","656","1"
"Sat Mar 10 17:20:05 +0000 2018","1520682605.0","0.0","0","0","8337","1443","43725","33561","26"
"Sat Mar 10 17:20:06 +0000 2018","1520682606.0","0.0","0","0","6423","5543","5609","6112","0"
"Sat Mar 10 17:20:06 +0000 2018","1520682606.0","-0.21875","0","0","73","218","12","58","2525"
"Sat Mar 10 17:20:06 +0000 2018","1520682606.0","0.0","0","0","1489","1905","14","6079","0"
"Sat Mar 10 17:20:06 +0000 2018","1520682606.0","0.25","0","0","333","760","215","3159","0"
"Sat Mar 10 17:20:07 +0000 2018","1520682607.0","0.0","0","0","5543","5878","377","523","1545"
"Sat Mar 10 17:20:07 +0000 2018","1520682607.0","0.0","0","0","2577","2634","959","25398","0"
"Sat Mar 10 17:20:07 +0000 2018","1520682607.0","0.5","0","0","747","879","465","7068","0"
"Sat Mar 10 17:20:07 +0000 2018","1520682607.0","0.0","0","0","1041","1012","441","19743","0"
"Sat Mar 10 17:20:07 +0000 2018","1520682607.0","0.0","0","0","1548","1865","1020","19554","1"
"Sat Mar 10 17:20:08 +0000 2018","1520682608.0","0.5","0","0","965","1027","315","7604","0"
"Sat Mar 10 17:20:08 +0000 2018","1520682608.0","0.0","0","0","786","970","767","3222","0"
"Sat Mar 10 17:20:08 +0000 2018","1520682608.0","0.5","0","0","3377","4154","3656","98564","0"
"Sat Mar 10 17:20:08 +0000 2018","1520682608.0","0.0","0","0","543","3","39","5617","0"
"Sat Mar 10 17:20:08 +0000 2018","1520682608.0","0.0","0","0","55","183","1474","1573","7"
"Sat Mar 10 17:20:08 +0000 2018","1520682608.0","0.5","0","0","865","875","553","3412","0"
"Sat Mar 10 17:20:10 +0000 2018","1520682610.0","0.5","0","0","0","21","7","20","97"
"Sat Mar 10 17:20:10 +0000 2018","1520682610.0","0.13636363636363635","0","0","6384","6989","10725","19500","503"
"Sat Mar 10 17:20:11 +0000 2018","1520682611.0","0.0","0","0","1406","1115","975","13109","0"
"Sat Mar 10 17:20:11 +0000 2018","1520682611.0","0.0","0","0","1161","0","9","6846","0"
"Sat Mar 10 17:20:11 +0000 2018","1520682611.0","0.5","0","0","2115","1972","1608","92090","0"
"Sat Mar 10 17:20:11 +0000 2018","1520682611.0","0.5","0","0","1539","1517","1440","10409","0"
"Sat Mar 10 17:20:11 +0000 2018","1520682611.0","0.0","0","0","73","218","12","58","2441"
"Sat Mar 10 17:20:11 +0000 2018","1520682611.0","0.5","0","0","2357","2024","2506","100300","0"
"Sat Mar 10 17:20:12 +0000 2018","1520682612.0","0.0","0","0","562","15","1347","6490","0"
"Sat Mar 10 17:20:14 +0000 2018","1520682614.0","0.0","0","0","52","96","102","317","0"
"Sat Mar 10 17:20:16 +0000 2018","1520682616.0","0.1","0","0","90598","85292","42711","379198","0"
"Sat Mar 10 17:20:17 +0000 2018","1520682617.0","0.0","0","0","27289","27903","58711","107302","1"
"Sat Mar 10 17:20:17 +0000 2018","1520682617.0","0.0","0","0","14227","13650","24222","83308","0"
"Sat Mar 10 17:20:17 +0000 2018","1520682617.0","0.5","0","0","1289","2462","1252","1831","1628"
"Sat Mar 10 17:20:17 +0000 2018","1520682617.0","0.8","0","0","5543","5878","377","523","2722"
"Sat Mar 10 17:20:17 +0000 2018","1520682617.0","0.0","0","0","73","218","12","58","2577"
"Sat Mar 10 17:20:17 +0000 2018","1520682617.0","0.0","0","0","14335","12277","24928","82624","0"
"Sat Mar 10 17:20:17 +0000 2018","1520682617.0","0.0","0","0","1765","2274","1222","13534","0"
"Sat Mar 10 17:20:17 +0000 2018","1520682617.0","-0.5","0","0","1812","4940","820","729","2"
"Sat Mar 10 17:20:18 +0000 2018","1520682618.0","0.05","0","0","124","393","37","1476","0"
"Sat Mar 10 17:20:18 +0000 2018","1520682618.0","0.0","0","0","644","1","1","264","49"
"Sat Mar 10 17:20:18 +0000 2018","1520682618.0","0.0","0","0","19147","5456","73671","147921","1"
